"signatureID","GeneID","coefficients","Pvals"
"CMAP_1023",1310,-0.0397925,0.698674518815424
"CMAP_1023",1311,0.0512144,0.7266690071066
"CMAP_1023",1312,-0.179967,0.45085810285474
"CMAP_1023",1314,0.122447,0.359139991115297
"CMAP_1023",131408,0.291824,0.489450172075066
"CMAP_1023",1315,0.0554024,0.608982990631609
"CMAP_1023",131544,-0.389725,0.00596770352888406
"CMAP_1023",131566,0.0428149,0.936740125141709
"CMAP_1023",131578,0.0271683,0.825752778679081
"CMAP_1023",1316,1.23804,1.51020325961251e-07
"CMAP_1023",131601,0.184494,0.365627424093061
"CMAP_1023",1317,-0.0841635,0.677599281584572
"CMAP_1023",1318,0.421006,0.192925680984652
"CMAP_1023",132,-0.114257,0.169061827244808
"CMAP_1023",1326,0.164104,0.205957611625977
"CMAP_1023",1327,0.0492496,0.575043904543113
"CMAP_1023",1329,-0.0631357,0.603325743377165
"CMAP_1023",133,0.630099,0.293318095843541
"CMAP_1023",133619,0.20338,0.375440560244226
"CMAP_1023",1339,0.412901,0.0759579090482713
"CMAP_1023",134,0.182939,0.0862925611965629
"CMAP_1023",1340,-0.0886862,0.349867178183911
"CMAP_1023",1345,0.0786827,0.498088774075162
"CMAP_1023",1346,-0.0574385,0.709777325205073
"CMAP_1023",1347,0.0501924,0.627328580322913
"CMAP_1023",1349,-0.0607538,0.442393913838504
"CMAP_1023",135,-0.0675107,0.634294604866103
"CMAP_1023",1350,-0.110647,0.560345432989458
"CMAP_1023",1351,0.110061,0.273619636940664
"CMAP_1023",135138,-0.0621973,0.599113514860227
"CMAP_1023",1352,-0.134118,0.328676262651924
"CMAP_1023",1353,-0.268271,0.044926782919683
"CMAP_1023",1355,-0.158631,0.197836597492243
"CMAP_1023",1356,0.0991927,0.453648941716171
"CMAP_1023",1357,0.21253,0.0357191714827814
"CMAP_1023",1358,-0.113113,0.346066620024093
"CMAP_1023",1359,-0.053929,0.738842973576829
"CMAP_1023",135948,0.0715012,0.539830930095091
"CMAP_1023",136,-0.177582,0.302431003172632
"CMAP_1023",1360,0.0542384,0.674298171232326
"CMAP_1023",1361,-0.213277,0.145226747641073
"CMAP_1023",1362,0.18373,0.134835277292373
"CMAP_1023",1363,-0.0891464,0.626596596325895
"CMAP_1023",1364,-0.0797368,0.707038654526844
"CMAP_1023",1365,-0.194788,0.216807964143674
"CMAP_1023",1366,-0.180286,0.20568132889387
"CMAP_1023",1368,-0.0890004,0.53262523664817
"CMAP_1023",1369,-0.0453382,0.709005000476765
"CMAP_1023",1370,-0.170683,0.471259469794353
"CMAP_1023",1371,-0.411311,0.000488080316496613
"CMAP_1023",1373,-0.0390931,0.784823815262203
"CMAP_1023",1374,-0.0496688,0.546132514280467
"CMAP_1023",1375,0.0628418,0.541078170063825
"CMAP_1023",1376,-0.529485,3.51710869757922e-05
"CMAP_1023",1378,0.0239407,0.780224090746489
"CMAP_1023",137886,0.0289097,0.923418034447197
"CMAP_1023",1380,-0.0246036,0.864826841627805
"CMAP_1023",138046,0.0934678,0.484006234677434
"CMAP_1023",138050,0.153806,0.360604533828021
"CMAP_1023",1381,0.260816,0.228970294013364
"CMAP_1023",138162,0.268895,0.0988869271879727
"CMAP_1023",1382,-0.275047,0.0303806851733156
"CMAP_1023",1384,0.115473,0.377946926042361
"CMAP_1023",1385,-0.0600288,0.631085760200256
"CMAP_1023",1386,0.439726,0.025770054758021
"CMAP_1023",1387,0.105535,0.361310880411552
"CMAP_1023",1388,-0.00983266,0.931382516678605
"CMAP_1023",1389,0.0459062,0.660347153306449
"CMAP_1023",1390,0.184161,0.112998225576922
"CMAP_1023",139081,0.0916677,0.516490463669957
"CMAP_1023",1392,0.0649374,0.522956948004723
"CMAP_1023",1393,0.0605585,0.598117305315448
"CMAP_1023",139322,0.0727625,0.6539061774089
"CMAP_1023",1394,0.0684973,0.465989440719415
"CMAP_1023",1395,-0.0338969,0.804006691485177
"CMAP_1023",139538,0.0273729,0.798935848918208
"CMAP_1023",1396,-0.102208,0.553926743754706
"CMAP_1023",1397,-0.0901638,0.583591889194306
"CMAP_1023",139748,0.03026,0.848831476000225
"CMAP_1023",1398,-0.0443603,0.801541291695997
"CMAP_1023",1399,-0.115153,0.273555513848586
"CMAP_1023",14,-0.0471354,0.77562128958929
"CMAP_1023",140,0.153215,0.244316633074016
"CMAP_1023",1400,-0.0650106,0.63899548234898
"CMAP_1023",1401,0.058287,0.53957127690272
"CMAP_1023",1404,-0.0224214,0.867761335227216
"CMAP_1023",140459,-0.227926,0.213405790492689
"CMAP_1023",140460,0.056096,0.797717959689043
"CMAP_1023",140461,-0.109239,0.411599823702338
"CMAP_1023",140462,-0.525013,0.0465796267083792
"CMAP_1023",140465,0.0959509,0.491221973048952
"CMAP_1023",140467,0.314852,0.339720188692511
"CMAP_1023",140545,-0.114751,0.288187526236728
"CMAP_1023",140578,-0.0195424,0.887920665523869
"CMAP_1023",140597,-0.025048,0.866389303529936
"CMAP_1023",1406,0.0979874,0.492745006531468
"CMAP_1023",1407,0.145631,0.404232100100751
"CMAP_1023",1408,0.135235,0.481644980926328
"CMAP_1023",140801,0.156564,0.197719875017975
"CMAP_1023",140803,-0.00227349,0.985290786614795
"CMAP_1023",140883,-0.0430618,0.773747433722593
"CMAP_1023",140885,-0.287082,0.115980545967307
"CMAP_1023",140890,0.183943,0.171042352477674
"CMAP_1023",1409,0.121684,0.324580028834368
"CMAP_1023",141,0.165947,0.126127367589855
"CMAP_1023",1410,0.00271094,0.979098510085155
"CMAP_1023",1411,0.141733,0.330662108653331
"CMAP_1023",1412,0.313108,0.310800390534576
"CMAP_1023",1413,0.19,0.272954435634356
"CMAP_1023",1414,-0.227421,0.222253154458261
"CMAP_1023",1415,0.0388512,0.764581582953221
"CMAP_1023",1417,0.0304857,0.819606174800209
"CMAP_1023",1418,0.0232152,0.841708824762662
"CMAP_1023",1419,0.0411396,0.610159351706359
"CMAP_1023",142,-0.32882,0.006051668625647
"CMAP_1023",1420,-0.18306,0.232080503692835
"CMAP_1023",1421,-0.0981471,0.56817018101031
"CMAP_1023",142684,0.13579,0.320188243321929
"CMAP_1023",1428,0.0326816,0.806789106944504
"CMAP_1023",1429,-0.249899,0.0255117053692842
"CMAP_1023",1432,-0.175463,0.19383125435369
"CMAP_1023",1434,-0.201183,0.013914003411931
"CMAP_1023",1435,0.0666219,0.47119698322149
"CMAP_1023",1436,0.0564057,0.663233306177511
"CMAP_1023",1437,0.188341,0.567819664516751
"CMAP_1023",1440,0.0261724,0.877819325515267
"CMAP_1023",1441,-0.160242,0.170176016037952
"CMAP_1023",1442,0.125787,0.458633779107001
"CMAP_1023",1443,0.155776,0.215300164180864
"CMAP_1023",1444,-0.124232,0.692801471009055
"CMAP_1023",1445,-0.136749,0.326821990630406
"CMAP_1023",1446,0.251911,0.0241448630316929
"CMAP_1023",1447,0.0664582,0.71108043371956
"CMAP_1023",1448,-0.151596,0.435386399889187
"CMAP_1023",1452,0.113468,0.223206579935817
"CMAP_1023",1453,0.0293452,0.806439335844452
"CMAP_1023",145389,0.138355,0.395682061247833
"CMAP_1023",1454,0.126544,0.508404124183551
"CMAP_1023",1455,-0.0733453,0.633349007365275
"CMAP_1023",1456,0.528113,0.0016863736788575
"CMAP_1023",1457,0.0562491,0.504543952563497
"CMAP_1023",1459,0.128375,0.334255966764039
"CMAP_1023",146,0.165987,0.163940632945229
"CMAP_1023",1460,0.0416297,0.609618726958138
"CMAP_1023",146057,0.306819,0.255842840707807
"CMAP_1023",1462,0.268864,0.68790123046351
"CMAP_1023",146227,0.0124303,0.90016463281016
"CMAP_1023",1463,0.0635234,0.602924726908413
"CMAP_1023",1464,0.132038,0.153089899829043
"CMAP_1023",1465,0.1862,0.174926759695026
"CMAP_1023",146542,0.196175,0.192968689145844
"CMAP_1023",146562,0.0607733,0.47599366407005
"CMAP_1023",1466,-0.267134,0.0210561714794343
"CMAP_1023",146691,0.230452,0.0565799706111598
"CMAP_1023",146712,-0.172459,0.200787355215871
"CMAP_1023",1468,-0.241155,0.238607960476751
"CMAP_1023",1469,-0.181538,0.544570628591205
"CMAP_1023",147,0.466226,0.0900280810665825
"CMAP_1023",1470,-0.0417969,0.824747644767335
"CMAP_1023",1471,0.118444,0.439199056529494
"CMAP_1023",147179,0.0216865,0.914929053398457
"CMAP_1023",1472,0.374505,0.0225775526693458
"CMAP_1023",1473,0.198811,0.287164192870529
"CMAP_1023",147339,0.0173525,0.845663787020285
"CMAP_1023",1474,-0.0785599,0.941048621213346
"CMAP_1023",1475,-0.133476,0.414255861613479
"CMAP_1023",1476,0.108625,0.214413967369435
"CMAP_1023",147657,-0.0540764,0.775703279128914
"CMAP_1023",1477,-0.0787293,0.401542509904252
"CMAP_1023",1478,-0.329319,0.0284549238151334
"CMAP_1023",1479,0.38443,0.000374890960805153
"CMAP_1023",147912,-0.0324172,0.794109677770301
"CMAP_1023",148,0.10298,0.370046877843066
"CMAP_1023",148022,-0.0964052,0.798420380876834
"CMAP_1023",148066,0.0917992,0.625807158726411
"CMAP_1023",1482,0.063582,0.767022825739663
"CMAP_1023",148229,0.1766,0.196402438196998
"CMAP_1023",1486,0.189177,0.104092523506457
"CMAP_1023",1487,-0.00310037,0.981953987102647
"CMAP_1023",148753,-0.0279732,0.770685206243029
"CMAP_1023",1488,0.15041,0.235179198935534
"CMAP_1023",1489,0.0228635,0.835486198052525
"CMAP_1023",1490,0.293106,0.213878694053712
"CMAP_1023",1491,1.40295,5.55639727358481e-06
"CMAP_1023",149111,0.0808915,0.55725899207403
"CMAP_1023",1493,-0.193157,0.39428166964974
"CMAP_1023",1495,0.104761,0.486063292711493
"CMAP_1023",1496,0.117077,0.437406096233949
"CMAP_1023",149603,0.169358,0.105041017279421
"CMAP_1023",1497,0.884814,0.000222690335267846
"CMAP_1023",1499,0.0931963,0.727053542002224
"CMAP_1023",149986,0.0615636,0.720212620426428
"CMAP_1023",15,0.0238796,0.805825359141922
"CMAP_1023",150,-0.128352,0.29299159071912
"CMAP_1023",1500,-0.0148797,0.875111392179682
"CMAP_1023",150094,0.820886,0.0276303871476453
"CMAP_1023",1501,-0.00719315,0.953309699970827
"CMAP_1023",150160,-0.204534,0.128434115388438
"CMAP_1023",150244,0.12465,0.547366310441008
"CMAP_1023",1503,-0.694543,4.35832300649113e-08
"CMAP_1023",1506,0.261697,0.0638277568556884
"CMAP_1023",150726,-0.023877,0.783676642734981
"CMAP_1023",1508,0.0454281,0.872701026847858
"CMAP_1023",1509,-0.117373,0.397439824015274
"CMAP_1023",151,0.0548287,0.64807350431711
"CMAP_1023",1510,-0.163227,0.344748481380181
"CMAP_1023",151011,0.106831,0.525767405637369
"CMAP_1023",151050,-0.0157747,0.910253830415036
"CMAP_1023",1511,0.27579,0.11874855120141
"CMAP_1023",1512,-0.0486002,0.729286489595132
"CMAP_1023",1513,0.156697,0.175957428361739
"CMAP_1023",1514,0.099523,0.412793300070668
"CMAP_1023",1515,0.143809,0.645066904767992
"CMAP_1023",1519,0.200727,0.197462512560608
"CMAP_1023",151987,-0.0791014,0.813066125847198
"CMAP_1023",152,0.0816328,0.557740915910071
"CMAP_1023",1520,0.0360163,0.734572563733218
"CMAP_1023",152006,0.140769,0.441686766143072
"CMAP_1023",1521,-0.0723552,0.723131881036538
"CMAP_1023",152185,0.170317,0.239367397542426
"CMAP_1023",1522,0.0222613,0.974064363258651
"CMAP_1023",1523,-0.114166,0.611807444792845
"CMAP_1023",1524,0.000332228,0.997765894470331
"CMAP_1023",1525,0.245266,0.326604485516547
"CMAP_1023",152559,-0.359312,0.160384127352633
"CMAP_1023",1528,-0.108046,0.347886908393077
"CMAP_1023",153,0.113315,0.407887852917367
"CMAP_1023",1534,0.0656572,0.78333243925143
"CMAP_1023",1535,-0.05211,0.840461246867727
"CMAP_1023",1536,-0.0516619,0.588859163763788
"CMAP_1023",1537,-0.0779243,0.47711582589609
"CMAP_1023",1538,-0.235856,0.0742332420793681
"CMAP_1023",1539,-0.0389515,0.77260002634982
"CMAP_1023",154,-0.0662937,0.873755904223752
"CMAP_1023",1540,0.151856,0.417291389923874
"CMAP_1023",1543,0.483348,0.240191290080555
"CMAP_1023",1544,0.0385174,0.789204429481545
"CMAP_1023",1545,1.05371,0.00103197177665415
"CMAP_1023",154661,-0.0129549,0.920839639481754
"CMAP_1023",154754,0.144273,0.608557283158399
"CMAP_1023",154796,-0.24149,0.317353149692322
"CMAP_1023",1548,-0.060314,0.628877369834376
"CMAP_1023",1549,1.10813,0.00464701827195795
"CMAP_1023",155,0.0266816,0.808934430164898
"CMAP_1023",155060,0.00426626,0.973245444688278
"CMAP_1023",155066,-0.186293,0.212652268963793
"CMAP_1023",1551,-0.026457,0.844580908098732
"CMAP_1023",1553,-0.104529,0.603841125844638
"CMAP_1023",155400,-0.346687,0.170705104447251
"CMAP_1023",1555,-0.0176125,0.909051312530376
"CMAP_1023",1556,0.174978,0.281743705278172
"CMAP_1023",1557,-0.0796899,0.57130601724916
"CMAP_1023",1558,-0.0389071,0.759905923249288
"CMAP_1023",1559,-0.110653,0.38256117362579
"CMAP_1023",156,0.160771,0.312604859759634
"CMAP_1023",1562,0.0916856,0.494496553087846
"CMAP_1023",157,-0.0163032,0.889228538999647
"CMAP_1023",1571,-0.0655766,0.775235378831582
"CMAP_1023",1573,-0.104948,0.419649200340308
"CMAP_1023",157567,-0.105345,0.697083523983569
"CMAP_1023",1576,0.048211,0.65621449990812
"CMAP_1023",157680,0.202648,0.216004097549854
"CMAP_1023",1577,-0.0127209,0.926405697458746
"CMAP_1023",1579,0.175301,0.316464091849932
"CMAP_1023",157922,0.115509,0.247932952566709
"CMAP_1023",158,-0.0794089,0.414512101983842
"CMAP_1023",1580,0.063601,0.636977238983826
"CMAP_1023",1581,-0.00370601,0.977052803228443
"CMAP_1023",1583,0.0777294,0.355761122898171
"CMAP_1023",1584,-0.0832592,0.423784976034596
"CMAP_1023",158427,0.0464283,0.813234207421749
"CMAP_1023",1585,-0.100107,0.519317407804526
"CMAP_1023",158586,0.0998189,0.555518989382753
"CMAP_1023",1586,0.0343585,0.790616879132187
"CMAP_1023",1587,0.0426192,0.852647832261494
"CMAP_1023",158747,0.670973,0.000761052410742534
"CMAP_1023",1588,0.107722,0.308401220607252
"CMAP_1023",1589,0.137329,0.463987744110739
"CMAP_1023",159,0.235541,0.146783011235551
"CMAP_1023",1591,0.100855,0.505333804803384
"CMAP_1023",159162,-0.0977804,0.653456681467195
"CMAP_1023",1592,0.067021,0.61030730586147
"CMAP_1023",1593,0.186889,0.304216917261068
"CMAP_1023",1594,-0.302485,0.156400125475217
"CMAP_1023",1595,0.18717,0.132448639603274
"CMAP_1023",159963,0.0827463,0.589512592798294
"CMAP_1023",16,0.660474,9.51615578911319e-05
"CMAP_1023",1600,0.219319,0.10270341239971
"CMAP_1023",1601,0.316165,0.0117626620070781
"CMAP_1023",1602,-0.0236221,0.817678842871458
"CMAP_1023",1603,-0.0612519,0.576892458891937
"CMAP_1023",1604,1.17567,2.38661234809057e-06
"CMAP_1023",1605,-0.10887,0.355962698968862
"CMAP_1023",160518,-0.163713,0.377513155434505
"CMAP_1023",1606,-0.20294,0.301439393030267
"CMAP_1023",1607,0.0579472,0.558636776926502
"CMAP_1023",1608,0.149165,0.25530181345789
"CMAP_1023",1609,0.32176,0.00977004765989267
"CMAP_1023",161,0.018205,0.859497399800081
"CMAP_1023",1610,-0.205982,0.178008235742896
"CMAP_1023",1611,0.0877129,0.591639483490284
"CMAP_1023",1612,0.123576,0.244335943211632
"CMAP_1023",161291,0.0337502,0.844977736728563
"CMAP_1023",1613,-0.0520796,0.695257508265896
"CMAP_1023",1615,-0.0386966,0.7837272377066
"CMAP_1023",1616,0.00306631,0.973918363244005
"CMAP_1023",1618,0.0725086,0.520774896906302
"CMAP_1023",162,0.119867,0.335192761610787
"CMAP_1023",1620,-0.201765,0.292918994564497
"CMAP_1023",1621,0.184991,0.212575654149357
"CMAP_1023",1622,0.0105328,0.955493112895091
"CMAP_1023",162427,0.269533,0.161044881132257
"CMAP_1023",1627,0.00550621,0.967182206435314
"CMAP_1023",1628,0.0364524,0.857459198225539
"CMAP_1023",1629,-0.119932,0.690697830102999
"CMAP_1023",163,0.373597,0.129432994271733
"CMAP_1023",1630,0.126358,0.378417885228558
"CMAP_1023",163131,-0.0683466,0.730907770801187
"CMAP_1023",1632,0.130606,0.530738482690346
"CMAP_1023",1633,-0.227339,0.0397178551289983
"CMAP_1023",1634,-0.0445888,0.685770889566294
"CMAP_1023",1635,-0.00911077,0.921372690999451
"CMAP_1023",1636,0.00546527,0.970887378313099
"CMAP_1023",1638,0.098467,0.314057522801459
"CMAP_1023",1639,-0.104938,0.313035974134122
"CMAP_1023",164,-0.0332123,0.749955399808533
"CMAP_1023",1641,0.101968,0.315925860766035
"CMAP_1023",1642,-0.186805,0.0345308924474916
"CMAP_1023",1643,-0.00813943,0.974776697677884
"CMAP_1023",1644,0.226208,0.123868543685516
"CMAP_1023",1645,0.610709,0.240070961806196
"CMAP_1023",1646,0.243731,0.418379623806126
"CMAP_1023",164656,0.231869,0.0849822608029323
"CMAP_1023",1647,0.742506,0.0197395301672019
"CMAP_1023",1649,2.79397,5.951493819737e-12
"CMAP_1023",165,0.182675,0.177890137483955
"CMAP_1023",1650,0.0815435,0.306914601970327
"CMAP_1023",1652,0.0477345,0.882682302838898
"CMAP_1023",1653,-0.159752,0.103665762780304
"CMAP_1023",1654,-0.114013,0.722465809132169
"CMAP_1023",1655,-0.123183,0.263243304910916
"CMAP_1023",1656,-0.120721,0.480344613786318
"CMAP_1023",1657,0.0725582,0.630760946584815
"CMAP_1023",1659,-0.0682514,0.562454077114894
"CMAP_1023",166,0.0107685,0.965639419578637
"CMAP_1023",1660,-0.325972,0.513240621348755
"CMAP_1023",1662,0.13606,0.385295275516486
"CMAP_1023",1663,-0.129114,0.407916956565771
"CMAP_1023",1665,-0.405439,0.000180694800313244
"CMAP_1023",1666,0.0128216,0.868506606080183
"CMAP_1023",166647,-0.645842,0.000111972025117003
"CMAP_1023",1669,-0.0881419,0.398432689186344
"CMAP_1023",167,0.119945,0.360636717630619
"CMAP_1023",1670,0.186599,0.098703096504067
"CMAP_1023",1671,-0.208022,0.151299325244202
"CMAP_1023",1672,-0.050768,0.536080730728721
"CMAP_1023",167227,-0.073538,0.65581326347432
"CMAP_1023",1674,0.0411498,0.759228675663826
"CMAP_1023",1675,0.0627129,0.716780301717317
"CMAP_1023",1676,-0.293586,0.0156699191503284
"CMAP_1023",1677,-0.432381,0.0334516024118644
"CMAP_1023",1678,-0.959319,0.00547966707830148
"CMAP_1023",168544,-0.00772067,0.958375374683408
"CMAP_1023",1687,0.187565,0.113054828801374
"CMAP_1023",1690,-0.0055186,0.974639874927568
"CMAP_1023",169522,0.352476,0.025838361632984
"CMAP_1023",169611,-0.235425,0.15274267275087
"CMAP_1023",170679,0.0224581,0.911404940050732
"CMAP_1023",170680,0.220356,0.12056628071881
"CMAP_1023",171017,-0.124881,0.263221166277295
"CMAP_1023",171023,0.0405967,0.697311331203836
"CMAP_1023",171392,0.0228487,0.909058278982462
"CMAP_1023",171546,0.0271174,0.871017317429386
"CMAP_1023",171558,0.0994023,0.366066382318092
"CMAP_1023",171586,0.423736,0.000102916841878188
"CMAP_1023",1716,-0.146879,0.235202721808381
"CMAP_1023",1717,0.331041,0.0642843742803722
"CMAP_1023",1718,0.0334716,0.801138541335659
"CMAP_1023",1723,0.0467993,0.83272411561705
"CMAP_1023",1725,-0.0575477,0.545192712644425
"CMAP_1023",1727,0.167283,0.0731519113825469
"CMAP_1023",1728,0.331308,0.00134189462036049
"CMAP_1023",1729,-0.0215389,0.809601510080539
"CMAP_1023",173,-0.106163,0.321335782167008
"CMAP_1023",1730,-0.0225205,0.909545237339153
"CMAP_1023",1733,0.254511,0.0451990230514708
"CMAP_1023",1734,0.0426623,0.623278958505949
"CMAP_1023",1735,0.123391,0.465392852737424
"CMAP_1023",1736,-0.252872,0.0826829277167852
"CMAP_1023",1737,-0.13792,0.483385260479128
"CMAP_1023",1738,-0.0924378,0.403910234830976
"CMAP_1023",1739,-0.0333519,0.834804868896015
"CMAP_1023",174,-0.0876236,0.306990060996209
"CMAP_1023",1740,-0.0479783,0.721279917054102
"CMAP_1023",1741,0.0720098,0.63916136363249
"CMAP_1023",1742,0.101255,0.386156479470585
"CMAP_1023",1743,0.042048,0.8160942569342
"CMAP_1023",1746,0.162031,0.648890252730813
"CMAP_1023",1748,0.0619977,0.577374213252935
"CMAP_1023",1749,-0.0765529,0.560433584458964
"CMAP_1023",175,0.112717,0.214471658432829
"CMAP_1023",1750,0.00555923,0.968169703479503
"CMAP_1023",1755,-0.116835,0.658500418115411
"CMAP_1023",1756,0.108794,0.311452178968543
"CMAP_1023",1757,0.282343,0.0432330749520144
"CMAP_1023",1758,0.0548597,0.707554853467924
"CMAP_1023",1759,0.131499,0.349860608939234
"CMAP_1023",176,0.32507,0.0151091649061067
"CMAP_1023",1760,0.112596,0.291744503115519
"CMAP_1023",1761,0.0346589,0.729325914105137
"CMAP_1023",1762,0.027588,0.829000996595817
"CMAP_1023",1763,-0.408732,0.0395231187642636
"CMAP_1023",177,-0.117667,0.287092426315618
"CMAP_1023",1770,-0.0616586,0.467141124989823
"CMAP_1023",1773,0.157217,0.271167231398738
"CMAP_1023",1774,0.016841,0.896192221851315
"CMAP_1023",1775,-0.0769144,0.52301269551707
"CMAP_1023",1776,0.10954,0.376022707297963
"CMAP_1023",1777,0.185318,0.0547787756383256
"CMAP_1023",1778,0.155308,0.113810533469551
"CMAP_1023",178,0.106858,0.534462247253369
"CMAP_1023",1780,0.430688,0.0145042172404122
"CMAP_1023",1783,0.0359915,0.813800245605457
"CMAP_1023",1785,0.00861688,0.954229741911159
"CMAP_1023",1786,0.0127602,0.911656930764355
"CMAP_1023",1787,-0.249457,0.200901380127493
"CMAP_1023",1788,-0.30557,0.0986554220150391
"CMAP_1023",1789,0.139633,0.306296410721351
"CMAP_1023",1791,-0.0527104,0.590769355685207
"CMAP_1023",1793,0.0167969,0.901632461706023
"CMAP_1023",1794,0.159481,0.285409264661245
"CMAP_1023",1795,0.0797063,0.452937941500938
"CMAP_1023",1796,0.117834,0.236302709276863
"CMAP_1023",1797,0.0637289,0.55572832441597
"CMAP_1023",1798,-0.0252817,0.766455060049602
"CMAP_1023",18,0.367096,0.0368159532366152
"CMAP_1023",1800,-0.0437267,0.686656826457693
"CMAP_1023",1802,-0.343256,0.00873947361279812
"CMAP_1023",1803,-0.316492,0.297155056443715
"CMAP_1023",1804,0.133883,0.199589436043194
"CMAP_1023",1805,-0.0323129,0.77016130721552
"CMAP_1023",1806,-0.214692,0.54948171559672
"CMAP_1023",1807,-0.139629,0.457434198679528
"CMAP_1023",1808,0.151812,0.354371117454148
"CMAP_1023",1809,0.049098,0.843769660783561
"CMAP_1023",181,-0.0436533,0.756367293885521
"CMAP_1023",1810,-0.0349155,0.69953338129279
"CMAP_1023",1811,0.022884,0.826074141529319
"CMAP_1023",1812,0.0872597,0.692243450954406
"CMAP_1023",1813,-0.0132197,0.881360508442344
"CMAP_1023",1814,0.0914711,0.388254120954638
"CMAP_1023",1815,0.130218,0.288482706793719
"CMAP_1023",1816,-0.0470148,0.730130671036441
"CMAP_1023",1819,-0.16474,0.112704871947736
"CMAP_1023",182,-0.319087,0.379568696642424
"CMAP_1023",1820,0.0822154,0.597036049943229
"CMAP_1023",1821,-0.217774,0.194585148734373
"CMAP_1023",1822,0.0587551,0.54095335870177
"CMAP_1023",1823,-0.067682,0.5813719992022
"CMAP_1023",1824,0.347877,0.0503201700885898
"CMAP_1023",1825,-0.179064,0.178492547034657
"CMAP_1023",1826,-0.17163,0.202691939600889
"CMAP_1023",1827,0.586159,0.108709588832348
"CMAP_1023",1828,0.0335329,0.766805608077593
"CMAP_1023",183,-0.0449803,0.796770959817622
"CMAP_1023",1830,-0.202508,0.172278415092957
"CMAP_1023",1831,0.705993,0.000306867384679212
"CMAP_1023",1832,0.469793,0.0326408862821028
"CMAP_1023",1833,0.277341,0.0764261136045841
"CMAP_1023",1834,-0.00189366,0.990242944544639
"CMAP_1023",1836,-0.035216,0.798497168623662
"CMAP_1023",1837,-0.0261265,0.741848762237385
"CMAP_1023",1838,0.126368,0.466721339550047
"CMAP_1023",1839,0.265305,0.614902407899256
"CMAP_1023",1841,-0.273395,0.326210470089413
"CMAP_1023",1842,0.133349,0.422311487121487
"CMAP_1023",1843,0.606983,0.228787752555506
"CMAP_1023",1844,0.192984,0.165145710631784
"CMAP_1023",1845,-0.0430624,0.787679890451702
"CMAP_1023",1846,0.0347124,0.892269334520513
"CMAP_1023",1847,1.1041,0.009081070011533
"CMAP_1023",1848,-0.240112,0.756377460230244
"CMAP_1023",1849,0.0640449,0.580633574269977
"CMAP_1023",185,0.0155129,0.875264940229316
"CMAP_1023",1850,0.384749,0.0303861527906145
"CMAP_1023",1852,-0.0576723,0.496825399636343
"CMAP_1023",1854,-0.0446136,0.812014385671998
"CMAP_1023",1855,-0.120387,0.602546787751685
"CMAP_1023",1856,0.362589,0.00904907871733972
"CMAP_1023",1857,-0.0581185,0.705784663902211
"CMAP_1023",1859,0.0948533,0.447754059563041
"CMAP_1023",186,-0.0211154,0.824959903739887
"CMAP_1023",1861,-0.0911994,0.439214450535973
"CMAP_1023",1869,-0.0917363,0.418297950484969
"CMAP_1023",187,-0.106001,0.317900320337431
"CMAP_1023",1870,0.0656681,0.523225196355442
"CMAP_1023",1871,-0.245741,0.441630663427531
"CMAP_1023",1874,-0.100124,0.235633501192578
"CMAP_1023",1875,-0.41403,0.00959534698477992
"CMAP_1023",1877,0.134726,0.515072297306493
"CMAP_1023",1880,-0.0848868,0.551509146690494
"CMAP_1023",1889,0.275926,0.340229501204804
"CMAP_1023",189,0.341023,0.110367878623761
"CMAP_1023",1890,-0.0976906,0.369756112839846
"CMAP_1023",1891,0.033073,0.892312842236561
"CMAP_1023",1892,-0.0236029,0.84716487311115
"CMAP_1023",1893,0.0117086,0.974732674512082
"CMAP_1023",1894,-0.110394,0.440750518739422
"CMAP_1023",1896,0.0134222,0.860186926579132
"CMAP_1023",19,0.976535,0.00942515500135599
"CMAP_1023",190,0.114281,0.45884382782212
"CMAP_1023",1901,0.148467,0.710470945039036
"CMAP_1023",1902,-0.613027,0.00161357890646056
"CMAP_1023",1906,-0.140067,0.6861397432299
"CMAP_1023",1907,0.147439,0.20848444652719
"CMAP_1023",1908,-0.0314174,0.721331688200436
"CMAP_1023",1909,-0.025116,0.779811495980435
"CMAP_1023",191,-0.145685,0.284902567749696
"CMAP_1023",1910,-0.000992428,0.991499214362296
"CMAP_1023",1912,0.141819,0.511793102481596
"CMAP_1023",191585,-0.17965,0.375768661109239
"CMAP_1023",1917,-0.131972,0.413589836582166
"CMAP_1023",192286,0.0231666,0.893640400938374
"CMAP_1023",192666,-0.00924116,0.945230079354014
"CMAP_1023",192669,0.0703083,0.699239437436172
"CMAP_1023",192670,0.116057,0.323527127683589
"CMAP_1023",192683,-0.112326,0.554156292189284
"CMAP_1023",1936,0.124773,0.237053678360966
"CMAP_1023",1938,-0.00989038,0.94153278056088
"CMAP_1023",1939,-0.0430311,0.656936481703701
"CMAP_1023",1942,0.96124,3.82515528310667e-05
"CMAP_1023",1943,0.139159,0.295230966376327
"CMAP_1023",1944,-0.0179618,0.880062423371119
"CMAP_1023",1945,-0.176926,0.305646563876737
"CMAP_1023",1946,0.0398578,0.701589323590593
"CMAP_1023",1947,0.146974,0.425381721381896
"CMAP_1023",1948,-0.327001,0.331636322519766
"CMAP_1023",1949,-0.135123,0.304273299034113
"CMAP_1023",1950,0.16628,0.569712179653658
